date,sentiment,text
10-02-19 13:48,2,aapl pic twitter com gs u g n i
10-02-19 13:38,2,aapl https apple news avtwqbhikroo o wqf uzqyw
10-02-19 13:01,2,aapl
10-02-19 8:13,2,crazy to see apple buy back but cash out billion to buy back their own shares
10-02-19 1:47,2,aapl pic twitter com akw wpwhzb
10-02-19 1:43,2,aapl pic twitter com hwnimmqsmv
09-02-19 21:15,2,check february
09-02-19 19:52,2,aapl needs to break if can
09-02-19 16:10,2,aapl apple aapl https twitter com cultofmac stat us
09-02-19 16:01,0,apple sued over not letting customers disable two factor authentication after two weeks http bit ly brusdh aapl
09-02-19 12:55,2,apple expands availability of refurbished macbook air
09-02-19 12:32,2,longer iphone upgrade cycle is now one of apple s biggest selfinduced problems https hothardware com news iphone up grade cycle years k t pm cmhxphtix via aapl mobile tech business
09-02-19 11:31,4,i know people love aapl aapl chart tradingview com chart aapl jjq c uai i know people love aapl
09-02-19 10:19,2,aapl bajista y d bil ha rebotado en el fibo y ahora acerc ndose a importante resistencia horizontal que va a coincidir con media descendente lo m s probable es que sea rechazado a la baja en la zona de pic twitter com hfdmh pzvo
09-02-19 9:26,2,why does apple aapl repeatedly push you don t have sufficient space to backup my ipad notifications and suggesting that i choose a paid upgrade when my ipad was never set to backup there in the first place bug
09-02-19 6:35,2,forex best profits signals for free signals
09-02-19 2:52,4,should you buy apple stock in february https investorplace com you sh ouldnt buy apple stock february fimg aapl apple nasdaq nyse dowjones stockstowatch stocks volatility markets
09-02-19 2:10,2,on wednesday
08-02-19 21:58,2,apple s iphone woes are over
08-02-19 21:15,,check february
08-02-19 20:09,2,forex best profits signals for free signals
08-02-19 19:42,2,forex best profits signals for more info
08-02-19 19:28,2,forex best profits signals don t miss your chance
08-02-19 19:08,2,forex best profits signals for free signals
08-02-19 17:01,2,apple inc price at close
08-02-19 16:18,2,aapl closes within previous day s range after lackluster session https techniquant com reports stock aapl daily technical analysis report for sentiment neutral aapl apple
08-02-19 16:02,,aapl open close daily range earnings date apr
08-02-19 15:15,2,apple reportedly advised technicians to push iphone upgrades to customers with out of warranty devices http bit ly tfwphb aapl
08-02-19 14:58,4,estocks share price performance chart msft v nflx v amzn v aapl v goog v twtr v fb months https bit ly wreg p ab microsoft netflix amazon apple google alphabet twitter facebook u nyc q qanon maga wwg wga redfebruary declas d la ca crypto pic twitter com xmrvq ot e
08-02-19 14:43,2,all instruments hour charts are updated for members viewing http ow ly fxgqg indices stocks etf s commodities zn f btc forex elliottwave spx es f nq f ym f nkd f usdx eurusd gbpusd audusd usdjpy audjpy eurjpy zn f btc cl f xauusd aapl pic twitter com z o wfnj v
08-02-19 14:42,2,group instruments hour charts are updated for members viewing elliottwave es f nq f tf f aapl pa f zc f usdchf ng f pic twitter com qg b toes
08-02-19 14:41,0,usa media amazon founder jeffbezos claims he is the victim of extortion blackmail by nationalenquirer https bit ly telp q ab amzn americanmedia ami tabloid dc nyc la u q qanon maga wwg wga declas redfebruary d trump aapl goog nflx fb wapo pic twitter com calodp bk
08-02-19 14:10,2,macrumors giveaway win a jackery portable power station explorer http bit ly sjm w aapl
08-02-19 13:55,2,deals spotlight at t discounting apple s silicone and leather iphone cases to just http bit ly tacsqy aapl
08-02-19 13:54,2,anyone still think aapl is protecting your privacy what do you say
08-02-19 12:55,2,group stocks etf s hour charts are updated for members viewing elliottwave btc aapl xom bac amzn baba nflx xlf pic twitter com bj u z wt
08-02-19 12:17,2,apple begins selling refurbished macbook air and mac mini starting in uk http bit ly wpedcc aapl
08-02-19 12:06,2,dow jones posed for a crash soon crash by feb https en wikipedia org wiki stock mar ket crash altcoingazette com btc dowjones stockmarketcrash soupkitchen gld aapl amzn slv slv
08-02-19 11:54,2,aapl pic twitter com uatvnwupgw
08-02-19 11:06,2,uk fourteen year old molly russell killed herself in her father
08-02-19 10:55,4,en primer lugar
08-02-19 10:49,2,twitter twtr may test mid s before recovery looks like it s following apple aapl in the last few months stocks
08-02-19 10:44,0,i said buy aapl at a share steve magnificent on youtube https youtu be na piq ugkk
08-02-19 10:25,0,teams up with to help prevent strokes via aapl https finance yahoo com video apple te ams johnson johnson help html pic twitter com iddafyyxxf
08-02-19 9:49,0,apple confirms teen who discovered groupfacetime bug will get paid a bounty https hothardware com news apple wil l pay teen for facetime bug f m phmmcawugz via facetime aapl
08-02-19 9:22,2,opening up as an inside day very little opportunity in the open patience trading daytrading options stocks optionstrading nq amzn ym dow cl ng gc gold aapl faang spy spx es f pic twitter com gu smbdoj
08-02-19 9:15,2,apple shares new memoji ads featuring ariana grande
08-02-19 8:40,2,apple confirms teen who discovered group facetime bug will get paid a bounty https hothardware com news apple wil l pay teen for facetime bug rduubldkhrjt d via aapl security bugbounty
08-02-19 8:37,4,rt giveaway win contest contestalert apple applenews appleevent aapl letsgooilers mcdavid gooilersgo fridaymotivation idrop news is giving away a free iphone xs max in february enter to win now https wn nr ypf wd
08-02-19 8:37,4,rt giveaway win contest contestalert apple applenews appleevent aapl letsgooilers mcdavid gooilersgo fridaymotivation idrop news is giving away an ipad pro
08-02-19 8:36,4,rt giveaway win contest contestalert apple applenews appleevent aapl fridaymotivation idrop news is giving away an iphone xr in may enter to win now https wn nr gxvxf
08-02-19 8:36,4,rt giveaway win contest contestalert apple applenews appleevent aapl fridaymotivation idrop news is giving away a mm nike apple watch series in june enter to win now https wn nr mpsnr
08-02-19 8:35,2,texas software engineer daven morris also reported facetime bug to apple one day before it made headlines http bit ly tg qiu aapl
08-02-19 8:19,2,forex best profits signals for free crypto signals https t me forexwarsnop btt fx ung gld cron forex oil fb trx forexsignals uso btc goog amzn aapl tsla pic twitter com qwmkfqyuks
08-02-19 8:06,4,at t sued by sprint for misleading ge branding http bit ly hzmu g aapl
08-02-19 7:25,2,google researchers say hackers exploited two zero day vulnerabilities patched in apple s ios update http bit ly hzhkww aapl
08-02-19 7:23,4,rt contestalert giveaway contest sweeps win ai apple applenews appleevent aapl letsgooilers sotu yearofthepig idrop news is giving away an iphone xr in may enter to win now https wn nr wpfqnj
08-02-19 7:23,4,rt contestalert giveaway contest sweeps win ai apple applenews appleevent aapl letsgooilers sotu yearofthepig idrop news is giving away a inch macbook pro in july
08-02-19 7:23,4,rt giveaway win contest contestalert apple applenews appleevent aapl letsgooilers mcdavid gooilersgo fridaymotivation idrop news is giving away an ipad pro
08-02-19 7:20,2,forex best profits signals for more signals
08-02-19 7:07,0,more low aapl chart tradingview com x mskdrxpj via tradingview com
08-02-19 6:43,0,forex best profits signals free crypto telegram channel
08-02-19 6:18,0,unless boeing breaks parabolic move attempts to fill gap
08-02-19 6:13,4,forex best profits signals for more info
08-02-19 5:54,2,forex best profits signals for more info
08-02-19 5:41,0,forex best profits signals for more info
08-02-19 5:05,2,popular weather app dark sky gains dark mode http bit ly wrludl aapl
08-02-19 4:51,4,https youtu be w ytdogmusq abone olmayi unutmayin yeniprofilresmi aapl d nyaselamla mag n cuman zmuebarekolsun abone olun teky rek
08-02-19 4:49,4,https youtu be xyhjduvsaiw abone olmayi unutmayin yeniprofilresmi aapl d nyaselamla mag n cuman zmuebarekolsun abone olun teky rek
08-02-19 3:31,4,the value investor v rapportspecial netflix apple lvmh aapl nflx mc b rsen aktier analys https tradingportalen com the value inve stor v rapportspecial
08-02-19 3:29,2,fredag morgon och ny kr nika publicerad rapportspecial nflx aapl lvmh http bit ly i o pic twitter com hqvwexbqb
08-02-19 1:49,2,helloworld like love hello sky nature adventure photography gay view igdaily apple comingout thenewyorktimes spreadthemessage stopthepresses goodvibesonly aapl instagram com p btnielhgnwm utm source ig twitter share igshid l xiw jcy f
07-02-19 21:51,2,aapl low mar considering when my last post here will be aapl chart tradingview com chart aapl tro ydsk aapl low mar considering when my last post here will be
07-02-19 21:15,2,check february
07-02-19 20:31,4,apple ceo tim cook to deliver commencement speech to tulane graduates in may http bit ly rindb aapl
07-02-19 20:21,4,es f let s see if holds tomorrow spy spx aapl ba amzn pic twitter com bxnc k
07-02-19 18:55,2,my replacement is just months old
07-02-19 17:18,2,autochartist aapl bigmovement bearish apple inc experienced a bullish movement in the last days https turl io csqcs pic twitter com gl yqu xre
07-02-19 17:15,4,apple forces developers to remove screen recording code from ios apps http bit ly hwkzn aapl
07-02-19 17:04,4,apple inc price at close
07-02-19 16:45,4,apple hires obstetrician for health team to bolster women s health efforts http bit ly tbxyeu aapl
07-02-19 16:35,2,netflix launches smart downloads for streamlined access to offline content http bit ly hya zv aapl
07-02-19 16:20,2,aapl ends the day on a bearish note closing near the low of the day https techniquant com reports stock aapl daily technical analysis report for sentiment bearish aapl apple
07-02-19 16:10,2,on wednesday
07-02-19 15:42,0,not that aapl s stock seemed to mind https twitter com nbcnews status
07-02-19 15:26,0,no disrespect
07-02-19 15:24,2,nice little setup
07-02-19 15:18,4,aapl nice run in a week the battle of the trend lines vs mm s vs institutional traders msp algo won again like how got a long signal right near resistance from msp algo options playbook that trade is what make or break a trader sheep short imo which is logical spy pic twitter com r lkjfx xv
07-02-19 15:16,2,apple highlights depth control on iphone xs
07-02-19 15:12,2,daily report card chased one the wrong way but was able to refocus and take a much better second trade practice
07-02-19 15:11,2,westrock company wrk looks way oversold barchart com stocks quotes wrk altcoingazette com btc eth xrp dowjones stockmarketcrash gld aapl amzn wrk wrk barchart barchart
07-02-19 15:11,4,apple s ios update also fixes live photos vulnerability
07-02-19 14:58,2,i bet we revisit in the coming weeks on aapl aapl trade with us zpr io ch r
07-02-19 14:50,4,future homepod could feature d hand gestures and face id http bit ly dii mh aapl
